protein,log2FC,p_value,mean_tumor,mean_normal,q_value,significant
MECP2,-1.749484202520252,1.2091150838331566e-34,-0.5210717272727272,1.2284124752475247,8.060204322815163e-34,True
MECP2.1,-0.748845795679568,4.153763099136951e-06,-0.34044718181818184,0.40839861386138615,6.616356172928638e-06,True
MECR,0.6210184887488748,1.1872183950153858e-05,0.2730091818181818,-0.348009306930693,1.8457958955727807e-05,True
MED1,0.8964450594059407,6.121586453075736e-33,0.391911,-0.5045340594059406,3.7459400180167297e-32,True
MED10,0.1329725841584158,0.18027795006203476,0.273091,0.14011841584158416,0.20198747785119528,False
MED11,0.5911098748874888,2.082330069092638e-10,0.2770191818181818,-0.3140906930693069,4.18130476221252e-10,True
MED12L,1.8517009909990998,4.959334309758093e-22,0.8587055454545455,-0.9929954455445543,1.74822028511635e-21,True
MED13,0.5588092268226823,1.650490239392132e-08,0.3786464545454546,-0.1801627722772277,2.9936499762943746e-08,True
MED13L,-0.10745251935193521,0.36080198371349415,-0.039971727272727284,0.06748079207920793,0.39001423808504304,False
MED16,0.7338024311431144,2.117598913549037e-24,0.29787827272727274,-0.4359241584158416,8.436811030358557e-24,True
MED18,0.9159952790279029,8.44896359111218e-13,0.35025409090909093,-0.5657411881188119,1.9071602374262677e-12,True
MED19,1.1923050738073808,3.457560383431917e-19,0.32113972727272727,-0.8711653465346536,1.0565259737593177e-18,True
MED20,1.3349272016201623,1.186844277745402e-46,0.5707491818181819,-0.7641780198019803,1.5605530957792847e-45,True
MED21,-0.25543500360036,0.011594323630766283,0.012142818181818183,0.26757782178217815,0.0145822679024104,False
MED22,0.18423340324032403,0.021824409991819865,0.21109736363636364,0.0268639603960396,0.026805946703797278,False
MED23,0.8822639522952296,6.848427978930052e-32,0.3819100909090909,-0.5003538613861387,3.981430784827422e-31,True
MED25,0.30856499639963997,0.0008271919150536092,0.21344281818181818,-0.09512217821782179,0.0011346995288262327,False
MED26,0.0969065895589559,0.48929174710958045,0.03419827272727272,-0.06270831683168317,0.518111926556634,False
MED27,0.5974629801980198,8.500011037888604e-11,0.17222100000000004,-0.42524198019801973,1.7430957114432785e-10,True
MED28,0.801962503150315,4.1899130126168124e-17,0.41628190909090906,-0.3856805940594059,1.1647323709504977e-16,True
MED29,0.5130717740774078,1.7097963015218256e-06,0.203800090909091,-0.3092716831683168,2.784800459704376e-06,True
MED30,0.6653541557155715,2.389843813746681e-12,0.4870533636363636,-0.1783007920792079,5.277226242430214e-12,True
MED31,1.1596348343834384,6.141825995233768e-30,0.5056146363636363,-0.654020198019802,3.2108363061610926e-29,True
MED4,0.5568019720972098,7.96271356427824e-11,0.391250090909091,-0.1655518811881188,1.6357233416096423e-10,True
MED6,1.2717230612061206,1.0189709765104922e-37,0.5315800909090909,-0.7401429702970297,8.085699868469791e-37,True
MED7,0.8280839522952292,1.970510687640755e-11,0.30343009090909084,-0.5246538613861385,4.1858849633755444e-11,True
MED8,1.3700341413141315,4.115684239671268e-41,0.5331446363636363,-0.8368895049504952,3.9053997765310065e-40,True
MED9,0.1666665859585958,0.06592420286381769,0.26629609090909084,0.09962950495049504,0.07750153208596104,False
MEF2C,-0.3814837866786678,0.0035810855297366204,-0.02024972727272726,0.3612340594059405,0.004688663073222573,False
MEF2D,-0.21369328442844288,0.009742375150969361,0.08267463636363637,0.29636792079207924,0.012326138262578333,False
MEFV,-1.1427461377137715,1.8577956710478474e-14,-0.26893445454545456,0.873811683168317,4.55548869145203e-14,True
MEGF6,0.16077820972097215,0.4026036796895197,0.16145009090909093,0.0006718811881187913,0.43255539969793527,False
MEGF8,-0.034563979297929814,0.8328391862344436,0.16254354545454544,0.19710752475247525,0.8473071375673025,False
MEGF9,-0.07978226192619259,0.6389502631110489,-0.12725572727272724,-0.04747346534653465,0.6645695371168089,False
MEIS1,-2.301847234023403,1.1024052402849363e-44,-0.7229088181818182,1.5789384158415845,1.2833610272878051e-43,True
MELTF,0.7062089693969399,0.0013236419305007676,-0.19953954545454544,-0.9057485148514853,0.0017861868629573546,True
MEMO1,0.03743892979297933,0.6608026717372536,0.15984645454545457,0.12240752475247524,0.6854310881673175,False
MEMO1.1,-0.06749448154815482,0.576415762086312,-0.04382081818181819,0.02367366336633663,0.6040690377512278,False
MEN1,-0.5776005661566157,2.0050526544274192e-10,-0.0887880909090909,0.48881247524752486,4.0286745188726886e-10,True
MEPCE,1.1924651134113413,4.267074414995491e-37,0.43546372727272725,-0.757001386138614,3.250877283762726e-36,True
MERTK,0.3565789567956796,0.0044836364110790485,0.1428528181818182,-0.2137261386138614,0.005817696504031616,False
MESD,0.8087439612961296,9.116636139546297e-17,0.5193455454545454,-0.2893984158415842,2.495051851723307e-16,True
MEST,-0.09098877137713769,0.5926901118550716,-0.18222045454545452,-0.09123168316831683,0.6197633703328419,False
MET,1.7845836102610264,3.253891232634718e-11,0.0880228181818182,-1.6965607920792083,6.814753336272712e-11,True
METAP1,1.6036097668766875,2.7851210105960893e-47,0.6391737272727273,-0.9644360396039604,3.881279586445295e-46,True
METAP2,1.048004796579658,6.320951811614673e-10,0.4802717272727272,-0.5677330693069307,1.237485766892405e-09,True
METAP2.1,0.6496865175517553,1.809438803918884e-15,0.32603463636363644,-0.3236518811881189,4.6295638762288034e-15,True
METRNL,-1.3601683771377138,1.6490703377018682e-17,-0.5005315454545454,0.8596368316831684,4.657428317602863e-17,True
METTL1,1.644249748874888,4.816355377422128e-27,0.4871028181818182,-1.1571469306930697,2.1800345392542264e-26,True
METTL13,0.4251943303330333,7.074406398486491e-09,0.2068691818181818,-0.21832514851485146,1.3113064753388745e-08,False
METTL14,0.6983159504950495,1.3900822587037224e-13,0.357771,-0.34054495049504946,3.2603747522323673e-13,True
METTL15,0.08331026192619258,0.579174067596346,0.11162372727272726,0.028313465346534682,0.6067598385946794,False
METTL16,0.016143088208820877,0.8248829306914531,0.12686645454545453,0.11072336633663366,0.8401976585980167,False
METTL17,0.7655792070207021,3.151449354233639e-08,0.36165445454545464,-0.4039247524752475,5.6336583399839547e-08,True
METTL18,-1.147347280828083,3.124765086004134e-07,-0.3661971818181817,0.7811500990099011,5.28601940652055e-07,True
METTL26,0.2232557614761476,0.021819521571159566,0.2648464545454545,0.04159069306930693,0.026803391187529176,False
METTL2B,1.799293781278128,1.1955575736292738e-33,0.6441864545454548,-1.1551073267326732,7.573186859897179e-33,True
METTL3,0.15652647254725474,0.03773653199247196,0.13189736363636365,-0.02462910891089109,0.04542087181946001,False
METTL5,0.14977236633663366,0.20610227356946761,0.073329,-0.07644336633663364,0.2296011557351077,False
METTL7A,-2.9737248775877587,3.123848225360728e-39,-1.2576708181818186,1.7160540594059404,2.676863120223834e-38,True
METTL7B,2.7868200459045904,1.8090063915878293e-21,0.36680281818181815,-2.4200172277227723,6.1696230847079014e-21,True
METTL9,0.30404836093609355,0.008706808662969879,0.3034717272727272,-0.0005766336633663365,0.011065796231754821,False
MEX3A,1.258351687668767,5.491071200183974e-08,0.5205077272727274,-0.7378439603960396,9.67653049233085e-08,True
MEX3D,0.771856092709271,4.622569958966322e-09,0.4286271818181819,-0.3432289108910892,8.657455920795078e-09,True
MFAP1,1.3691352844284426,9.212315978814888e-50,0.6278873636363637,-0.741247920792079,1.503260997158409e-48,True
MFAP2,1.826662782178218,1.8314912401155392e-16,0.631501,-1.195161782178218,4.9221327078105115e-16,True
MFAP4,-3.7156298730873085,1.9208761325290134e-29,-1.8161480909090908,1.8994817821782177,9.779564565931712e-29,True
MFAP5,-1.0523570738073809,2.7314117925951047e-05,-0.5782317272727273,0.47412534653465355,4.138739201922678e-05,True
MFF,0.5661588667866787,4.5677644238908244e-10,0.33097827272727276,-0.23518059405940592,9.005344731611279e-10,True
MFF.1,1.8463356192619262,5.605661443891573e-21,0.5601502727272727,-1.2861853465346536,1.8625702799648088e-20,True
MFGE8,-2.3037623933393343,3.484427397449051e-17,-1.2309053636363638,1.0728570297029703,9.717307606207606e-17,True
MFGE8.1,-2.168102285328533,8.882604519848958e-26,-0.8564799090909091,1.3116223762376238,3.7854170868963467e-25,True
MFHAS1,0.30008348244824484,0.023885429948487892,0.29415536363636363,-0.005928118811881185,0.02926210398976712,False
MFN1,0.7416094428442845,2.359726559440708e-17,0.3539773636363637,-0.3876320792079208,6.621384402240153e-17,True
MFN2,0.018660936993699334,0.7936720832469051,0.14173281818181815,0.12307188118811882,0.8107208457132372,False
MFSD10,0.20222675157515746,0.23127345155486373,0.028716454545454528,-0.17351029702970294,0.2561476236851989,False
MFSD4A,3.477917280828083,2.2938377068784434e-13,-0.9416928181818183,-4.419610099009901,5.326435113077505e-13,True
MFSD6,0.815959595859586,1.904931070792084e-07,0.429870090909091,-0.386089504950495,3.256531518943631e-07,True
MGA,0.2173515490549055,0.004675771564017184,0.19569372727272727,-0.021657821782178222,0.0060628790206612385,False
MGAM,-1.579647799279928,7.080223317185393e-09,-0.8803113636363636,0.6993364356435644,1.3121299123636529e-08,True
MGAT1,-0.042412681368136806,0.7383590435489639,0.24557009090909093,0.28798277227722774,0.7593773188184755,False
MGAT2,1.0676091188118813,7.68975631285419e-14,0.40568100000000007,-0.6619281188118813,1.8296713300724352e-13,True
MGAT5,0.7042086597659767,4.3657289900501295e-05,0.24915281818181817,-0.45505584158415846,6.532170680096948e-05,True
MGLL,-1.4918897200720074,4.271133897317619e-20,-0.5612653636363636,0.9306243564356437,1.3581693598865418e-19,True
MGME1,1.652081783078308,6.689476141101851e-18,0.36026554545454553,-1.2918162376237625,1.920533511066414e-17,True
MGMT,-0.009859603060306033,0.9471018547543111,0.11688554545454546,0.1267451485148515,0.9522892674831107,False
MGP,-2.6653498100810085,1.4001632899887425e-24,-1.3324799090909094,1.3328699009900988,5.625403521141639e-24,True
MGRN1,0.399033601260126,0.0005722660193215861,0.3171173636363636,-0.08191623762376236,0.0007955222688865387,False
MGST1,0.6313803519351935,0.0075917381477955395,-0.10295172727272726,-0.7343320792079208,0.009687305488418155,True
MGST2,-0.7649328253825383,9.143253775636958e-09,-0.15513718181818179,0.6097956435643564,1.682048574720185e-08,True
MGST3,-0.5741262187218723,3.4202179227401436e-05,-0.33583354545454547,0.23829267326732678,5.152998783219288e-05,True
MIA2,1.2203710900090008,1.813060142600323e-19,0.5452855454545454,-0.6750855445544555,5.601123663839056e-19,True
MIA3,1.6415032682268227,9.1360673888928e-33,0.6459355454545455,-0.9955677227722771,5.544367405872261e-32,True
MIB2,-0.3463538694869488,1.9183972941527212e-05,0.1058100909090909,0.4521639603960397,2.9333686641008932e-05,False
MICAL1,-0.8906778748874888,1.552256288792904e-14,-0.1921871818181818,0.698490693069307,3.8210001373948066e-14,True
MICAL3,-1.160586731773177,4.5677554007353465e-29,-0.2529544545454545,0.9076322772277227,2.28292110237799e-28,True
MICALL1,-1.009437901890189,7.621087711737175e-25,-0.22021354545454544,0.7892243564356435,3.1010615215789886e-24,True
MICALL2,1.3686290468046804,2.1545980007084942e-21,0.5850573636363636,-0.7835716831683168,7.301310796863076e-21,True
MICU1,1.2379661665166517,2.2123494762452265e-16,0.5329519090909091,-0.7050142574257428,5.914054354588892e-16,True
MICU2,1.063517696669667,1.8081587829861716e-14,0.46852918181818176,-0.5949885148514852,4.436053390487277e-14,True
MID1,-0.5814039594959496,1.9660544630884616e-05,-0.17829445454545456,0.403109504950495,3.0038341716777297e-05,True
MID1IP1,-1.3877071818181816,2.336421107216977e-17,-0.5411471818181818,0.84656,6.559845849850959e-17,True
MID2,-0.35252189828982894,0.004474169421915009,-0.09763536363636362,0.25488653465346534,0.005806201917020212,False
MIEF1,-0.6356052016201619,4.3035655878944e-09,0.00735281818181818,0.6429580198019801,8.067917734100539e-09,True
MIEN1,0.5234729801980198,0.0004284040587984434,0.09803100000000002,-0.42544198019801976,0.0006029109752749433,True
MIER1,0.15244363726372634,0.03773336346519249,0.2251491818181818,0.07270554455445545,0.04542087181946001,False
MIF,-0.4432833564356435,5.0908272976937164e-06,0.020041000000000017,0.4633243564356435,8.072597572057179e-06,False
MIF4GD,-0.9955720243024303,2.958178879027568e-26,-0.1967417272727272,0.7988302970297031,1.2929842298167198e-25,True
MIGA1,0.30961774347434734,0.016616979455322256,0.2251975454545454,-0.08442019801980197,0.02063021015483239,False
MILR1,1.2805317794779476,5.3937728249209814e-08,0.5023333636363636,-0.778198415841584,9.506823372728156e-08,True
MINDY1,-1.2805429513951396,3.440990235962272e-24,-0.35602354545454545,0.9245194059405941,1.352870378603618e-23,True
MINDY2,-2.630060179117912,3.590970638044708e-64,-1.0114635454545455,1.6185966336633661,1.7139702855387391e-62,True
MINDY3,-1.4286370918091809,1.937352777953733e-25,-0.33072263636363636,1.0979144554455444,8.100731326476713e-25,True
MINDY4,0.5360005391539154,0.004418456257299655,-0.0923982727272727,-0.6283988118811882,0.005734681635918764,True
MINK1,-1.4605298550855088,3.6389902366458955e-37,-0.4276371818181819,1.032892673267327,2.781249063172275e-36,True
MINOS1,1.1004135364536456,7.618680476553363e-11,0.12399809090909092,-0.9764154455445546,1.5667368338900994e-10,True
MINPP1,0.3646777686768677,0.0033342924093332786,0.2085328181818182,-0.15614495049504948,0.00437454031603841,False
MIOS,0.2211328541854186,0.004282247463490555,0.2491146363636364,0.02798178217821782,0.005565464164258794,False
MIPEP,0.5509695418541855,5.78705012893181e-07,0.2259473636363636,-0.3250221782178218,9.646094033662138e-07,True
MIPOL1,-1.0910296696669666,4.224046016355485e-13,-0.4617148181818181,0.6293148514851485,9.688309291717793e-13,True
MIS12,0.12361518901890185,0.31679671964121525,0.23661954545454544,0.11300435643564359,0.34518222642335816,False
MISP,-0.058257613861386164,0.7759069750225285,-0.09255900000000003,-0.03430138613861387,0.7939551917209837,False
MISP3,-1.369217802880288,1.7404954206175232e-09,-0.6899835454545453,0.6792342574257426,3.3256143485217925e-09,True
MITD1,-0.9966461359135913,1.474589984053162e-17,-0.22724336363636366,0.7694027722772276,4.174506520691425e-17,True
MITF,-0.06276508460846085,0.7073056841253684,0.11271372727272726,0.1754788118811881,0.7302552520723304,False
MKI67,2.2772879756975697,4.339512468433195e-17,-0.009981727272727323,-2.287269702970297,1.205967569830081e-16,True
MKKS,1.1684107515751578,2.3368920834091457e-12,0.4513004545454546,-0.7171102970297032,5.166274161237541e-12,True
MKNK1,-0.1385544365436544,0.14232731340691931,0.08831645454545455,0.22687089108910893,0.16155221325397115,False
MKNK2,-1.2666737290729073,1.8483749945873117e-14,-0.4363848181818182,0.830288910891089,4.533552851575149e-14,True
MKRN1,0.5871289297929793,6.2452320731109e-10,0.3343364545454545,-0.25279247524752474,1.2231634257266445e-09,True
MKRN2,-0.34631635373537345,3.0231313367111278e-05,0.09544463636363637,0.4417609900990098,4.5684362419256645e-05,False
MLEC,2.205335320432043,6.76279810689227e-28,0.6391091818181817,-1.5662261386138614,3.1920221957709203e-27,True
MLF1,-2.6395555886588657,4.8925252048701334e-14,-1.6862817272727273,0.9532738613861385,1.1740584616815057e-13,True
MLF2,-0.22129026012601252,0.20034101435975535,-0.20469263636363627,0.016597623762376248,0.22339158078241145,False
MLH1,0.7908983537353735,3.937333145789021e-19,0.4007573636363636,-0.39014099009901,1.1989085234354703e-18,True
MLKL,0.3157565805580559,0.02534021261204746,0.1702928181818182,-0.14546376237623765,0.030968847726873007,False
MLLT1,0.10902483438343832,0.21151137114347693,0.12620463636363635,0.017179801980198025,0.23532488915333694,False
MLLT10,1.0099663141314132,1.081299835537806e-11,0.5249813636363637,-0.4849849504950495,2.3232248998523285e-11,True
MLLT3,0.6165223195319531,4.799825254008629e-05,0.3209706363636363,-0.2955516831683168,7.160358161394964e-05,True
MLLT6,0.6274704599459946,1.3954586013959801e-05,0.26170372727272734,-0.3657667326732673,2.1565562261495915e-05,True
MLPH,0.7987542691269127,0.040699755292715634,0.027212090909090984,-0.7715421782178218,0.04879063971169954,True
MLPH.1,0.88612700360036,0.001024405298428146,0.05796918181818182,-0.8281578217821782,0.0013963976836777214,True
MLST8,-0.0024283429342934204,0.9755679892656497,0.07777918181818183,0.08020752475247525,0.977513595626104,False
MLX,0.4340941053105311,6.1049716388772185e-06,0.22178281818181822,-0.2123112871287129,9.63273706854908e-06,False
MLXIP,0.2572373816381639,0.010314477737627836,0.1843082727272728,-0.07292910891089108,0.013020630055989862,False
MLYCD,-0.3160017362736274,0.015147537989977668,-0.06599718181818179,0.25000455445544556,0.01886722307572114,False
MMAA,0.4465020621062106,0.0005571008877855371,0.27350463636363637,-0.17299742574257423,0.0007753440843855864,False
MMAB,-0.8222417362736274,0.00014576304928137386,-0.43143718181818186,0.3908045544554455,0.00021137081398146663,True
MME,-4.328143779477948,2.1935166087345475e-45,-2.4065253636363635,1.9216184158415845,2.6438522155277767e-44,True
MMGT1,1.5841264185418542,5.602586708544295e-18,0.5714846363636363,-1.0126417821782179,1.6152912328530304e-17,True
MMP1,2.042701531053105,2.4616225955001776e-09,-0.2296271818181819,-2.2723287128712872,4.667060436275014e-09,True
MMP10,-0.9714520945094509,0.0017196167060584077,-0.7891342727272728,0.18231782178217815,0.002301340400397247,True
MMP11,0.9106864635463547,0.0006356624027949958,0.3625019090909092,-0.5481845544554456,0.0008800628422162481,True
MMP12,3.216590216921692,2.0506055103867536e-12,-0.3941735454545457,-3.6107637623762376,4.549170393249349e-12,True
MMP14,1.4027982187218724,1.0950558446081613e-16,0.4498255454545454,-0.9529726732673269,2.982425989337948e-16,True
MMP15,0.070846101710171,0.6136508917456729,0.14859263636363634,0.07774653465346534,0.6404188709526832,False
MMP19,-0.30210953105310534,0.09180283920581274,0.0627791818181818,0.36488871287128716,0.10627575831417516,False
MMP2,-0.11076256435643564,0.5417518121196175,0.11224100000000001,0.22300356435643565,0.5700576276999415,False
MMP23B,-1.9151656444644463,5.4758771537978125e-19,-0.6719755454545454,1.243190099009901,1.6547237515085127e-18,True
MMP24OS,-0.6949361197119713,7.20187528182074e-05,-0.05853354545454545,0.6364025742574259,0.00010630756369299641,True
MMP28,-3.066715714671467,4.712440732180239e-33,-1.3553180909090907,1.7113976237623765,2.900384218529501e-32,True
MMP7,2.0473495058505855,3.867259735390732e-08,-0.08759445454545452,-2.13494396039604,6.8797729098099e-08,True
MMP8,-2.538284562556256,5.990019858349726e-14,-1.7424899090909094,0.7957946534653465,1.432383005205573e-13,True
MMP9,-2.993466182718272,4.938586084938835e-16,-1.8885517272727272,1.1049144554455446,1.2948020534695448e-15,True
MMRN1,-3.6698810792079213,5.322615279756622e-49,-1.609529,2.060352079207921,8.248325561778688e-48,True
MMRN2,-4.676282411341134,4.4887970732887895e-80,-2.224436272727272,2.4518461386138615,1.4283352287204928e-77,True
MMS19,0.303237597659766,2.6406004653730452e-05,0.19383918181818183,-0.10939841584158413,4.003680438762879e-05,False
MNAT1,0.7780636372637264,8.827429505172485e-26,0.4670691818181819,-0.31099445544554455,3.7635838345858217e-25,True
MNDA,-0.5434947425742575,0.007843140890690404,-0.22440900000000005,0.3190857425742574,0.009994743417772073,True
MNS1,-1.4510376822682272,2.523690576692243e-07,-0.8763204545454547,0.5747172277227723,4.288207590798176e-07,True
MNT,-0.042980711971197044,0.6763493211784994,0.21453354545454548,0.2575142574257425,0.7006435832848568,False
MOB1B,-0.06486473357335729,0.36205169507949864,0.1992764545454546,0.2641411881188119,0.39127651774356326,False
MOB2,-1.280654094509451,3.025353034224288e-42,-0.3351762727272728,0.9454778217821781,3.027255771981662e-41,True
MOB3A,0.32520018091809183,0.0068075942536118235,0.20991463636363636,-0.11528554455445547,0.0087135015748161,False
MOB3B,-1.7943268577857787,1.3436347883786744e-23,-0.641410818181818,1.1529160396039606,5.128483682472142e-23,True
MOB3C,-0.6137070648064806,4.2203880542774485e-06,-0.19612627272727276,0.41758079207920784,6.717996392551697e-06,True
MOB4,-0.8299887623762376,4.5868746706583935e-10,-0.182145,0.6478437623762376,9.039286871615404e-10,True
MOCOS,-2.1845152322232217,6.419548117691701e-13,-0.872645727272727,1.3118695049504947,1.4576833095024972e-12,True
MOCS1,-2.6431285877587762,3.2910235731538874e-40,-1.299149181818182,1.3439794059405943,2.9891637516010477e-39,True
MOCS2,-0.13261869396939696,0.3101921914201362,0.04832645454545455,0.18094514851485152,0.338372147102802,False
MOCS2.1,0.08693688478847887,0.5409767214635797,-0.004792818181818142,-0.09172970297029702,0.5694931388499483,False
MOCS3,-0.3590044455445545,3.423589997693905e-05,-0.02178900000000001,0.3372154455445545,5.157265286095316e-05,False
MOGS,0.37157467236723674,5.9912065625372315e-05,0.21125645454545455,-0.1603182178217822,8.894565761427747e-05,False
MON1A,-0.4475303555355536,0.000675238801379795,-0.054340454545454574,0.39318990099009904,0.000932151785679179,False
MON1B,-0.6478609171917192,4.78544443759161e-19,-0.06911081818181819,0.578750099009901,1.4511389009291458e-18,True
MON2,0.5348111440144014,3.6460250045703315e-12,0.2855582727272727,-0.24925287128712878,7.99195285731995e-12,True
MORC1,1.2546683717371736,2.296655117999952e-12,0.5019582727272726,-0.7527100990099009,5.082028223557612e-12,True
MORC2,0.9025481107110711,5.028031414430236e-20,0.38501009090909094,-0.5175380198019801,1.5919597970862697e-19,True
MORC3,0.1307690648064806,0.07932493043484158,0.20140827272727266,0.07063920792079206,0.09251506242284639,False
MORC4,-1.0480736678667866,1.8019939261018626e-10,-0.34174772727272723,0.7063259405940594,3.6267834742923006e-10,True
MORF4L2,0.9987733762376239,4.723350299884967e-14,0.362171,-0.6366023762376238,1.1348880433602289e-13,True
MOS,1.277941817281728,2.7285005127284995e-06,-0.025103727272727257,-1.3030455445544553,4.3974786247689105e-06,True
MOSPD2,-0.6646423303330333,1.657064323361837e-10,-0.16469718181818183,0.49994514851485145,3.3435502073160213e-10,True
MOV10,1.471845203420342,2.3643797359610856e-30,0.4194982727272726,-1.0523469306930693,1.256002724512216e-29,True
MOXD1,0.24780209810981096,0.2967360711400547,0.14122645454545457,-0.1065756435643564,0.32436076206377673,False
MPC2,0.315981302430243,0.06194932588248533,0.1472842727272727,-0.1686970297029703,0.07298139761498272,False
MPDU1,0.10787440234023402,0.517286181399681,-0.03630718181818183,-0.14418158415841584,0.5459988818710034,False
MPDZ,-2.4805435184518454,5.190791134094869e-65,-0.9435171818181818,1.5370263366336636,2.752849564781646e-63,True
MPEG1,-1.7148262871287128,1.3282867623765883e-19,-0.605515,1.1093112871287127,4.1208402449291225e-19,True
MPG,0.7336141953195319,4.756038062070939e-14,0.3582573636363636,-0.37535683168316825,1.141879762085744e-13,True
MPHOSPH10,1.5348054644464448,7.972988404373453e-41,0.6181664545454546,-0.9166390099009901,7.447176840327689e-40,True
MPHOSPH6,0.781272791179118,2.3923166677557716e-20,0.3421664545454545,-0.4391063366336634,7.678902121854942e-20,True
